"id","v1_id","restaurant_owner_id","francize_id","added_by","added_at","vendor_id","printer_id","suspend_operation","suspended_at","name","address","zip","city_id","province_id","phone","email","lat","lng","disabled_by","disabled_at","active","pending","coming_soon","vacation","vacation_start","vacation_stop","suspend_ordering","suspend_ordering_start","suspend_ordering_stop","restaurant_type_id","slug","price_range","app_or_printer","contract_fee","updated_at","updated_by"
1666,,0,0,40,"2024-06-01 07:21:29",,,"0",,"Mia Pizza Grec","250 Boulevard Maisonneuve","J8X-3N8",21,4,"(819) 243-8181","george@menu.ca",45.4352647,-75.7119544,2,"2025-02-25 16:23:39","n","n","n","n",,,"n",,,,"miapizzagrec",1,"app",,"2024-05-31 23:22:23",40
1667,,0,0,45,"2024-07-17 22:11:04",,,"0",,"Le Hibou Qui Rit","95 Rue Saint-Étienne","J8X-1J7",21,4,"(819) 772-9883","alexandra@menu.ca",45.4338677,-75.7157922,45,"2024-08-13 18:31:26","n","n","n","n",,,"n",,,,"le-hibou-qui-rit",1,"app",,"2024-07-17 14:11:11",45
1668,,0,0,45,"2024-07-17 22:18:35",,,"0",0,"Little Gyros Greek Grill","1606 Battler Road","N2R-1J6",34,3,"(519) 894-0002","farid0823@yahoo.com",43.3964233,-80.4625586,45,"2024-07-17 18:35:33","y","n","n","n",,,"n",,,,"little-gyros-greek-grill",1,"app",,"2024-07-17 14:18:41",45
1669,,0,0,40,"2024-08-13 16:50:34",,,"0",0,"Bistro 548","548 Chemin d'Aylmer","J9H-1B1",21,4,"(819) 684-2289","tony_geara@hotmail.com",45.3981499,-75.8114176,45,"2025-05-15 17:39:55","n","n","n","n",,,"n",,,,"bistro_548",1,"app",,"2024-08-13 08:50:49",40
1670,,0,0,40,"2024-09-04 14:33:45",,,"0",0,"Capital Bites","34 Grenfell Crescent","K2G-0G2",9,3,"(613) 225-2224","capitalbites2@gmail.com",45.3222117,-75.7212497,40,"2024-09-04 10:34:27","y","n","n","n",,,"n",,,,"capital-bites",1,"app",,"2024-09-04 06:33:53",40
1671,,0,0,40,"2024-10-03 23:25:13",,,"0",,"Pachino Pizza","3515 Albion Road South","K1T-1P1",9,3,"(613) 248-1111","yassernazar@hotmail.com",45.3542895,-75.6427696,45,"2024-10-08 18:53:26","y","n","n","n",,,"n",,,,"pachino-pizza",1,"app",,"2024-10-03 15:25:47",40
1672,,0,0,2,"2024-11-07 18:55:08",,,"0",,"Pizza Marie","4 Rue d'Orléans","J8T 5V1",108,,"(819) 568-8333",,45.4811876,-75.7009465,,,"n","y","n","n",,,"n",,,,"",1,"app",,,
1673,,0,0,40,"2024-11-07 18:57:55",,,"0",0,"Pizza Marie","4 Rue d'Orléans","J8T-5V1",21,4,"(819) 568-8333","michel_sabbagh63@hotmail.com",45.4811876,-75.7009465,45,"2024-11-18 14:40:42","y","n","n","n",,,"n",,,,"pizza-marie-",1,"app",,"2024-11-07 08:58:06",40
1674,,0,0,40,"2025-01-29 15:40:54",,,"0",,"Capri Pizza","4000 Bridle Path Drive","K1T-2C4",9,3,"(613) 680-8484","callamer@gmail.com",45.3484472,-75.6453447,45,"2025-01-29 16:54:47","y","n","n","n",,,"n",,,,"capripizza",1,"app",,"2025-01-29 05:41:00",40
1675,,0,0,40,"2025-02-11 15:12:26",,,"0",,"Riverside Pizzeria","3679 Riverside Drive","K1V-0K8",9,3,"(613) 260-8555","riversidepizzathebest@gmail.com",45.3435952,-75.6904654,,,"y","n","n","n",,,"n",,,,"riverside-pizzeria",1,"app",,"2025-02-11 05:12:31",40
1676,,0,0,40,"2025-02-13 12:21:26",,,"0",,"Routine Poutine","4000 Bridle Path Drive, Gloucester, ON, Canada","k1t2c4",22,3,"(613) 680-8484","george@menu.ca",0.0000000,0.0000000,,,"y","n","n","n",,,"n",,,,"routine-poutine",1,"app",,"2025-02-13 02:21:49",40
1677,,0,0,45,"2025-05-06 16:04:09",,,"0",,"Chef Rad Halal Pizza & Burgers","1730 Montréal Road","K1J-6N3",22,3,"(613) 695-9966","raficwz@hotmail.com",45.4456163,-75.6097334,2,"2025-05-06 13:58:30","y","n","n","n",,,"n",,,,"chef-rad-halal-pizza-&-burgers",1,"app",,"2025-05-06 08:04:14",45
1678,,0,0,45,"2025-06-10 17:05:28",,,"0",,"Al-s Drive In","5474 Osgoode Main Street","K0A-2W0",64,3,"(613) 878-9898","callamer@gmail.com",45.1433906,-75.6117300,45,"2025-06-11 12:03:38","y","n","n","n",,,"n",,,,"al-s-drive-in",1,"app",,"2025-06-10 09:05:34",45
