"id","restaurant_id","language_id","global_course_id","name","description","display_order","available_for","time_period","enabled","added_by","added_at","disabled_by","disabled_at"
1061,1643,1,,"Drinks","",16,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-01-10 10:08:27",,
1062,1654,1,,"Finger Food","",1,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-02-05 12:37:22",,
1063,1654,1,,"Subs","",2,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-02-05 12:37:28",,
1064,1654,1,,"Sandwiches and Side Items","",3,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-02-05 12:37:42",,
1065,1654,1,,"Pastas","Served with Garlic Bread.",4,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-02-05 12:37:46",,
1066,1654,1,,"Salads","",5,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-02-05 12:37:54",,
1067,1654,1,,"Pizza","",6,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-02-05 12:38:04",,
1068,1654,1,,"Calzones","Served with French Fries and Homemade Garlic Dip.",8,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-02-05 12:38:10",,
1069,1654,1,,"Desserts","",10,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-02-05 12:38:14",,
1070,1654,1,,"Drinks","",11,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-02-05 12:38:20",,
1071,1654,1,,"Create Your Own Pizza","",7,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-02-05 13:40:19",,
1072,1640,1,,"La Saint-Valentin","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"n",40,"2024-02-12 16:25:58",40,"2024-02-12 16:26:42"
1073,1640,1,,"Valentine’s Day","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-12 16:26:50",,
1074,1640,2,,"La Saint-Valentin","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-12 16:34:18",,
1075,1655,1,,"Family Specials","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:54:26",,
1076,1655,1,,"Pasta & Subs Speciale","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:54:31",,
1077,1655,1,,"Pizza","Vegan Cheese now available!",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:54:41",,
1078,1655,1,,"Gourmet Pizza","Vegan Cheese now available!",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:54:49",,
1079,1655,1,,"Twin Specials","Vegan Cheese now available!",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:54:55",,
1080,1655,1,,"Wings","Choose your sauce from pop-up menu.",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:55:06",,
1081,1655,1,,"Sandwiches & Burgers","Upgrade your standard platter to Poutine, Garden salad and Caesar salad from pop up menu.",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:55:15",,
1082,1655,1,,"Hot Subs","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:55:25",,
1083,1655,1,,"Cold Subs","Subs served with cheese, lettuce, tomatoes and garlic sauce.",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:55:35",,
1084,1655,1,,"Chicken","Served with fries, coleslaw and appropriate sauce.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:55:45",,
1085,1655,1,,"Salads","Salads served with house dressing.",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:55:53",,
1086,1655,1,,"From The Sea","Dishes served with French fries, coleslaw and appropriate sauce.",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:56:10",,
1087,1655,1,,"Pastas","Served with garlic bread and our homemade sauce.",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:56:18",,
1088,1655,1,,"Poutine","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:56:24",,
1089,1655,1,,"Munchies","",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:56:30",,
1090,1655,1,,"Dessert","",16,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:56:36",,
1091,1655,1,,"Drinks","",17,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-15 10:56:39",,
1092,1656,1,,"Platters","With potato, rice, side salad, and one pita bread. Served with garlic sauce and hummus.",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-20 06:00:40",,
1093,1656,1,,"Sandwiches","Served in pita bread with lettuce, tomato, onion, pickles, turnip, hummus and garlic sauce.",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-20 06:00:53",,
1094,1656,1,,"Combos","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",10,"y",40,"2024-02-20 06:01:01",,
1095,1656,1,,"Family Platters","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-20 06:01:10",,
1096,1656,1,,"Poutines","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-20 06:01:16",,
1097,1656,1,,"Side Orders","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-20 06:01:26",,
1098,1656,1,,"Desserts","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-20 06:01:31",,
1099,1656,1,,"Drinks","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-02-20 06:01:35",,
1100,1657,1,,"Soups and Appetizers","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-12 11:49:11",,
1101,1657,1,,"Curry Specialities","Plates served with chicken, beef, shrimp, lamb or fish.",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-12 11:52:40",,
1102,1657,1,,"Vegetables (Main Dish)","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-12 11:58:38",,
1103,1657,1,,"Vegetables (Side Dish)","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-12 12:01:27",,
1104,1657,1,,"Tandoori Specialty","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-12 12:05:38",,
1105,1657,1,,"Bombay Specialty","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-12 12:11:49",,
1106,1657,1,,"Biryanis","Plate of rice, spices, and vegetable curry.",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-12 12:16:27",,
1107,1657,1,,"Rice","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-12 12:18:06",,
1108,1657,1,,"Indian Breads","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-12 12:19:32",,
1109,1657,1,,"Sundried and Others","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-12 12:21:13",,
1110,1657,1,,"Combos","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-12 12:22:51",,
1111,1657,2,,"Soupes et Entrées","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-13 12:51:31",,
1112,1657,2,,"Spécialités Cari","Plat servi avec poulet, boeuf, crevettes, agneau ou poisson.",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-13 12:54:15",,
1113,1657,2,,"Légumes (plats principaux)","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-13 12:58:00",,
1114,1657,2,,"Légumes (à-côtés)","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-13 13:00:40",,
1115,1657,2,,"Spécialités Tandoori","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-13 13:03:45",,
1116,1657,2,,"Spécialités Bombay","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-13 13:05:27",,
1117,1657,2,,"Biryanis","Plat de riz, épices et cari aux légumes.",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-13 13:08:49",,
1118,1657,2,,"Riz","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-13 13:10:09",,
1119,1657,2,,"Pains Indiens","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-13 13:11:28",,
1120,1657,2,,"Séché au soleil et autres","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-13 13:13:16",,
1121,1657,2,,"Combos","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-13 13:15:03",,
1122,1658,2,,"Shawarmas","",1,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-03-19 08:09:28",,
1123,1658,2,,"Shawarmas Formats Familiaux","",2,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-03-19 08:15:09",,
1124,1658,2,,"Salades","",3,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-03-19 08:17:54",,
1125,1658,2,,"Les à Cotés","",4,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-03-19 08:20:12",,
1126,1659,2,,"Shawarmas","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-20 08:20:58",,
1127,1659,2,,"Shawarmas Formats Familiaux","2 pains, 1 cannette par personne.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-20 08:33:16",,
1128,1659,2,,"Salades","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-20 08:39:34",,
1129,1659,2,,"Les à Cotés","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-20 08:42:30",,
1130,1658,2,,"Breuvages","",5,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-03-23 06:25:15",,
1131,1659,2,,"Breuvages","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 06:44:20",,
1132,1659,2,,"Les Nachos","Bon pour 2-3 personnes.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 06:58:51",,
1133,1659,2,,"Club Sandwich","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 06:59:56",,
1134,1659,2,,"Desserts","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 07:00:47",,
1135,1659,2,,"Les Pizzas Classiques","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 07:01:53",,
1136,1659,2,,"Les Pizzas Spécialités","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 07:14:31",,
1137,1660,2,,"Shawarmas","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 08:05:20",,
1138,1660,2,,"Shawarmas Formats Familiaux","2 pains, 1 canette par personne.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 08:14:20",,
1139,1660,2,,"Les Pizzas Classiques","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 08:19:00",,
1140,1660,2,,"Les Pizzas Spécialités","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 08:28:36",,
1141,1660,2,,"Salades","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 08:34:24",,
1142,1660,2,,"Les Nachos","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 08:35:56",,
1143,1660,2,,"Club Sandwich","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 08:36:50",,
1144,1660,2,,"Les à Cotés","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 08:38:40",,
1145,1659,2,,"Desserts","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"n",40,"2024-03-23 08:43:23",40,"2024-03-23 08:44:22"
1146,1660,2,,"Desserts","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 08:44:36",,
1147,1660,2,,"Breuvages","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 08:45:05",,
1148,1660,2,,"Spéciaux","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 09:08:05",,
1149,1661,2,,"Shawarmas","",1,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"n",40,"2024-03-23 09:13:05",40,"2024-03-24 06:04:27"
1150,1661,2,,"Shawarmas Formats Familiaux","",2,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"n",40,"2024-03-23 09:22:30",40,"2024-03-24 06:05:22"
1151,1661,2,,"Les Pizzas Classiques","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 09:26:05",,
1152,1661,2,,"Les Pizzas Spécialités","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 09:35:24",,
1153,1661,2,,"Salades","",5,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"n",40,"2024-03-23 09:42:20",40,"2024-03-24 06:05:25"
1154,1661,2,,"Les Nachos","Bon pour 2-3 personnes.",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 09:43:59",,
1155,1661,2,,"Club Sandwich","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 09:45:15",,
1156,1661,2,,"Sous-Marins","12\""",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 09:46:20",,
1157,1661,2,,"Les à Cotés","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 09:47:22",,
1158,1661,2,,"Desserts","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 09:50:36",,
1159,1661,2,,"Breuvages","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-23 09:54:23",,
1160,1662,2,,"Shawarmas","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:09:38",,
1161,1662,2,,"Shawarmas Formats Familiaux","2 pains, 1 cannette par personne.",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:17:48",,
1162,1662,2,,"Salades","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:20:41",,
1163,1662,2,,"Les à Cotés","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:22:03",,
1164,1662,2,,"Desserts","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:25:12",,
1165,1662,2,,"Breuvages","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:25:32",,
1166,1663,2,,"Les Pizzas Classiques","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:29:03",,
1167,1663,2,,"Les Pizzas Spécialités","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:37:18",,
1168,1663,2,,"Les Nachos","Bon pour 2-3 personnes.",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:42:57",,
1169,1663,2,,"Club Sandwich","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:44:03",,
1170,1663,2,,"Sous-Marins","12\""",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:45:04",,
1171,1663,2,,"Les à Cotés","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:46:06",,
1172,1663,2,,"Desserts","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:50:04",,
1173,1663,2,,"Breuvages","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 06:50:24",,
1174,1664,2,,"Les Pizzas Classiques","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 07:42:05",,
1175,1664,2,,"Les Pizzas Spécialités","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 07:50:14",,
1176,1664,2,,"Les Nachos","Bon pour 2-3 personnes.",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 07:56:00",,
1177,1664,2,,"Club sandwich","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 07:58:53",,
1178,1664,2,,"Sous-Marins","12\""",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 07:59:42",,
1179,1664,2,,"Les à Cotés","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 08:00:35",,
1180,1664,2,,"Desserts","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 08:04:03",,
1181,1664,2,,"Breuvages","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-24 08:04:22",,
1182,1659,2,,"Spéciaux","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-25 14:10:23",,
1183,1663,2,,"Spéciaux","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-25 14:42:23",,
1184,1661,2,,"Spéciaux","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-25 15:20:51",,
1185,1664,2,,"Spéciaux","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-03-25 15:31:51",,
1186,1656,1,,"After 4PM Specials","",,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"n",40,"2024-03-28 12:21:41",40,"2024-03-28 12:22:22"
1187,1665,1,,"Appetizers","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-04-25 12:20:00",,
1188,1665,1,,"Poutine","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-04-29 10:32:18",,
1189,1665,1,,"Fried Chicken","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-04-29 10:41:33",,
1190,1665,1,,"Wings","",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-04-29 10:43:01",,
1191,1665,1,,"Salads and Sides","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-04-29 10:44:34",,
1192,1665,1,,"Kabab Platters","All platters come with grilled tomatoes, grilled onions, pickles, garlic sauce and hummus.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",11,"y",40,"2024-04-29 10:46:51",,
1193,1665,1,,"Kabab Sandwiches on Charcoal","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",11,"y",40,"2024-04-29 10:48:31",,
1194,1665,1,,"Pizza Menu","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-04-29 10:49:43",,
1195,1665,1,,"Drinks","",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-04-29 11:48:41",,
1196,1665,1,,"Specials","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-04-29 12:23:59",,
1197,1666,2,,"Plats","Les plats grecques seront servis avec deux brochettes, patates grecques, riz pilaf, salade grecque, pain pita et 2 choix de sauce à l'ail, tzatziki ou houmous.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-01 03:27:29",,
1198,1666,2,,"Wraps","Les plats seront servis avec patates grecques, riz pilaf, salade grecque, pain pita et 2 choix de sauce à l'ail, tzatziki ou houmous.",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-01 03:35:26",,
1199,1666,2,,"Entrées","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-01 03:48:25",,
1200,1666,2,,"Salades","",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-01 03:50:35",,
1201,1666,2,,"Mexicain","",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-01 04:02:22",,
1202,1666,2,,"Italien","",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-01 04:10:14",,
1203,1666,2,,"Burgers","Servi avec frites et salade de choux.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-01 04:14:03",,
1204,1666,2,,"Sous-Marin","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-01 04:16:37",,
1205,1666,2,,"Poulet","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-01 04:21:40",,
1206,1666,2,,"Sandwiches","",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-01 04:23:25",,
1207,1666,2,,"À Cotés","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-03 06:18:15",,
1208,1666,2,,"Desserts","",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-03 06:28:02",,
1209,1666,2,,"Pizza","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-03 06:34:10",,
1210,1666,2,,"Breuvages","",18,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-10 11:07:13",,
1211,1666,2,,"Spéciaux De La Grande Ouverture","",1,"{\""1\"": \""n\"", \""2\"": \""n\""}",,"y",40,"2024-06-10 11:11:45",,
1212,1666,2,,"Spéciaux","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-06-10 11:52:59",,
1213,1668,1,,"Greek Dinners","Dinners served with Greek salad, rice, lemon, potatoes, tzatziki and drinks.",3,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-07-20 07:53:11",,
1214,1668,1,,"Appetizers","",4,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-07-20 07:56:20",,
1215,1668,1,,"Burgers & Classics","All Combos includes fries and a can of pop. You can change your fries for a salad.",6,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-07-20 07:58:18",,
1216,1668,1,,"Meal Salads","Served with Grilled Pita Wedges. You can add protein to your salad.",7,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-07-20 08:02:42",,
1217,1668,1,,"Greek Dips","",10,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-07-20 08:04:14",,
1218,1668,1,,"Pitas","Served on grilled Greek pita, with Tzatziki, red onion, lettuce, & tomato. All Combos includes fries and a can of pop. You can change your fries for a salad.",5,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-07-20 08:06:12",,
1219,1668,1,,"Kids","Kids under 12 only! All Kids meal served with choice of Fries or Rice.",8,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-07-20 08:14:51",,
1220,1668,1,,"Sides & Extras","",9,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-07-21 11:24:02",,
1221,1668,1,,"Desserts","",11,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-07-21 11:27:26",,
1222,1668,1,,"Drinks","",12,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-07-21 11:28:45",,
1223,1668,1,,"Family Combos","Dinners served with Greek salad, rice, lemon potatoes and tzatziki.",2,"{\""1\"": \""y\"", \""2\"": \""n\""}",,"y",40,"2024-07-21 12:17:38",,
1224,1668,1,,"Deal Of The Day","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-22 11:38:57",,
1225,1666,2,,"Mini Beignets Chauds et Frais","",16,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-22 12:31:02",,
1226,1666,2,,"Mini Churros","",17,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-22 12:34:07",,
1227,1285,2,,"Nouveautés","",1,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 10:45:43",,
1228,1285,2,,"Spécialités du Chef","",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 10:49:58",,
1229,1285,2,,"Nigiri - Sashimi","1 mcx.",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 10:54:45",,
1230,1285,2,,"Hosomakis","6 mcx petits rouleaux.",4,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 11:01:40",,
1231,1285,2,,"Maki Feuille de Riz","6 mcx rouleaux moyens.",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 11:07:41",,
1232,1285,2,,"Soupes","",12,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 11:11:02",,
1233,1285,2,,"Salades","",11,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 11:11:08",,
1234,1285,2,,"Sushi Desserts","6 mcx.",13,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 11:13:31",,
1235,1285,2,,"Futomakis","5 mcx gros rouleaux. Cornet 1 mcx.",7,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 11:16:22",,
1236,1285,2,,"Makis","8 mcx moyens rouleaux.",8,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 11:44:12",,
1237,1285,2,,"Maki de Printemps","2 mcx.",9,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 11:49:35",,
1238,1285,2,,"Maki de Tartare","6 mcx.",10,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 11:51:55",,
1239,1285,2,,"Assietes Assorties","",6,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 11:56:16",,
1240,1285,2,,"Pokebols","",14,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 12:00:53",,
1241,1285,2,,"Breuvages","",15,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-07-30 12:09:57",,
1242,1669,2,,"Burgers","Tous nos burgers sont garnis de sauce maison (ketchup, mayo, moutard.",2,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-08-15 05:52:45",,
1243,1669,2,,"Poutine","",3,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-08-15 05:54:06",,
1244,1669,2,,"Ailes","",5,"{\""1\"": \""y\"", \""2\"": \""y\""}",,"y",40,"2024-08-15 05:56:36",,
